date,timestamp,timestamp_ms,respiration_rate
2026-03-01,2026-03-01 02:44:00,1772333040000,13.0
2026-03-01,2026-03-01 02:46:00,1772333160000,13.0
2026-03-01,2026-03-01 02:48:00,1772333280000,12.0
2026-03-01,2026-03-01 02:50:00,1772333400000,9.0
2026-03-01,2026-03-01 02:52:00,1772333520000,12.0
2026-03-01,2026-03-01 02:54:00,1772333640000,14.0
2026-03-01,2026-03-01 02:56:00,1772333760000,15.0
2026-03-01,2026-03-01 02:58:00,1772333880000,12.0
2026-03-01,2026-03-01 03:00:00,1772334000000,12.0
2026-03-01,2026-03-01 03:02:00,1772334120000,13.0
2026-03-01,2026-03-01 03:04:00,1772334240000,14.0
2026-03-01,2026-03-01 03:06:00,1772334360000,11.0
2026-03-01,2026-03-01 03:08:00,1772334480000,11.0
2026-03-01,2026-03-01 03:10:00,1772334600000,16.0
2026-03-01,2026-03-01 03:12:00,1772334720000,13.0
2026-03-01,2026-03-01 03:14:00,1772334840000,13.0
2026-03-01,2026-03-01 03:16:00,1772334960000,13.0
2026-03-01,2026-03-01 03:18:00,1772335080000,13.0
2026-03-01,2026-03-01 03:20:00,1772335200000,12.0
2026-03-01,2026-03-01 03:22:00,1772335320000,12.0
2026-03-01,2026-03-01 03:24:00,1772335440000,14.0
2026-03-01,2026-03-01 03:26:00,1772335560000,12.0
2026-03-01,2026-03-01 03:28:00,1772335680000,12.0
2026-03-01,2026-03-01 03:30:00,1772335800000,13.0
2026-03-01,2026-03-01 03:32:00,1772335920000,13.0
2026-03-01,2026-03-01 03:34:00,1772336040000,13.0
2026-03-01,2026-03-01 03:36:00,1772336160000,13.0
2026-03-01,2026-03-01 03:38:00,1772336280000,13.0
2026-03-01,2026-03-01 03:40:00,1772336400000,13.0
2026-03-01,2026-03-01 03:42:00,1772336520000,13.0
2026-03-01,2026-03-01 03:44:00,1772336640000,14.0
2026-03-01,2026-03-01 03:46:00,1772336760000,14.0
2026-03-01,2026-03-01 03:48:00,1772336880000,14.0
2026-03-01,2026-03-01 03:50:00,1772337000000,12.0
2026-03-01,2026-03-01 03:52:00,1772337120000,13.0
2026-03-01,2026-03-01 03:54:00,1772337240000,18.0
2026-03-01,2026-03-01 03:56:00,1772337360000,16.0
2026-03-01,2026-03-01 03:58:00,1772337480000,12.0
2026-03-01,2026-03-01 04:00:00,1772337600000,13.0
2026-03-01,2026-03-01 04:02:00,1772337720000,12.0
2026-03-01,2026-03-01 04:04:00,1772337840000,13.0
2026-03-01,2026-03-01 04:06:00,1772337960000,13.0
2026-03-01,2026-03-01 04:08:00,1772338080000,13.0
2026-03-01,2026-03-01 04:10:00,1772338200000,13.0
2026-03-01,2026-03-01 04:12:00,1772338320000,14.0
2026-03-01,2026-03-01 04:14:00,1772338440000,13.0
2026-03-01,2026-03-01 04:16:00,1772338560000,14.0
2026-03-01,2026-03-01 04:18:00,1772338680000,12.0
2026-03-01,2026-03-01 04:20:00,1772338800000,13.0
2026-03-01,2026-03-01 04:22:00,1772338920000,13.0
2026-03-01,2026-03-01 04:24:00,1772339040000,11.0
2026-03-01,2026-03-01 04:26:00,1772339160000,15.0
2026-03-01,2026-03-01 04:28:00,1772339280000,13.0
2026-03-01,2026-03-01 04:30:00,1772339400000,12.0
2026-03-01,2026-03-01 04:32:00,1772339520000,12.0
2026-03-01,2026-03-01 04:34:00,1772339640000,13.0
2026-03-01,2026-03-01 04:36:00,1772339760000,12.0
2026-03-01,2026-03-01 04:38:00,1772339880000,11.0
2026-03-01,2026-03-01 04:40:00,1772340000000,11.0
2026-03-01,2026-03-01 04:42:00,1772340120000,12.0
2026-03-01,2026-03-01 04:44:00,1772340240000,11.0
2026-03-01,2026-03-01 04:46:00,1772340360000,11.0
2026-03-01,2026-03-01 04:48:00,1772340480000,12.0
2026-03-01,2026-03-01 04:50:00,1772340600000,13.0
2026-03-01,2026-03-01 04:52:00,1772340720000,12.0
2026-03-01,2026-03-01 04:54:00,1772340840000,12.0
2026-03-01,2026-03-01 04:56:00,1772340960000,12.0
2026-03-01,2026-03-01 04:58:00,1772341080000,12.0
2026-03-01,2026-03-01 05:00:00,1772341200000,12.0
